0,2.051,4.1019,6.1529,8.2039,7.5595,6.9152,6.2709,5.6265,7.6775,9.7285,11.779,13.83,13.186,12.542,11.897,11.253,13.304,15.355,17.406,19.457,18.813,18.168,17.524,16.88,18.931,20.982,23.033,25.083,24.439,23.795,23.151,22.506
0,2.051,4.1019,6.1529,8.2039,7.5595,6.9152,6.2709,5.6265,7.6775,9.7285,11.779,13.83,13.186,12.542,11.897,11.253,13.304,15.355,17.406,19.457,18.813,18.168,17.524,16.88,18.931,20.982,23.033,25.083,24.439,23.795,23.151,22.506
0,2.051,4.1019,6.1529,8.2039,8.8482,9.4925,10.137,10.781,12.832,14.883,16.934,18.985,19.629,20.274,20.918,21.562,23.613,25.664,27.715,29.766,30.411,31.055,31.699,32.344,34.395,36.445,38.496,40.547,41.192,41.836,42.48,43.125
0,2.051,4.1019,6.1529,8.2039,8.8482,9.4925,10.137,10.781,12.832,14.883,16.934,18.985,19.629,20.274,20.918,21.562,23.613,25.664,27.715,29.766,30.411,31.055,31.699,32.344,34.395,36.445,38.496,40.547,41.192,41.836,42.48,43.125
